,subject_id,trial_index,condition,pal_source,order_num,category,repetition,answer,bar_col,response,accuracy,total_accuracy,rt,concreteness_cond,context,concept_cat,con_pal_conc,pairing_concreteness,pair_labels
11368,3ym8aze3an,3452,0,"""uw_710""",1,"""p5""",7,grape,#600b84,grape,1,4.0,9140.0,mix,across,fruits,0p5grape,abs,fruit1
11369,3ym8aze3an,3452,0,"""uw_710""",1,"""p5""",7,leisure,#a0bae6,leisure,1,4.0,9140.0,mix,across,activities,0p5leisure,conc,act2
11370,3ym8aze3an,3452,0,"""uw_710""",1,"""p5""",7,working,#3b3b3b,working,1,4.0,9140.0,mix,across,activities,0p5working,conc,act2
11371,3ym8aze3an,3452,0,"""uw_710""",1,"""p5""",7,banana,#fcdb42,banana,1,4.0,9140.0,mix,across,fruits,0p5banana,abs,fruit1
11372,3ym8aze3an,3453,0,"""uw_710""",1,"""p7""",7,comfort,#a06776,comfort,1,2.0,9416.0,abs,within,features,0p7comfort,abs,feat2
11373,3ym8aze3an,3453,0,"""uw_710""",1,"""p7""",7,corn,#fcdb42,safety,0,2.0,9416.0,abs,within,vegetables,0p7corn,abs,veg1
11374,3ym8aze3an,3453,0,"""uw_710""",1,"""p7""",7,safety,#55824d,corn,0,2.0,9416.0,abs,within,features,0p7safety,abs,feat2
11375,3ym8aze3an,3453,0,"""uw_710""",1,"""p7""",7,carrot,#cc4f1b,carrot,1,2.0,9416.0,abs,within,vegetables,0p7carrot,abs,veg1
11376,3ym8aze3an,3454,0,"""uw_710""",1,"""p3""",7,working,#000000,working,1,4.0,33452.0,abs,within,activities,0p3working,abs,act2
11377,3ym8aze3an,3454,0,"""uw_710""",1,"""p3""",7,safety,#55824d,safety,1,4.0,33452.0,abs,within,features,0p3safety,abs,feat2
11378,3ym8aze3an,3454,0,"""uw_710""",1,"""p3""",7,leisure,#e81a4b,leisure,1,4.0,33452.0,abs,within,activities,0p3leisure,abs,act2
11379,3ym8aze3an,3454,0,"""uw_710""",1,"""p3""",7,comfort,#a06776,comfort,1,4.0,33452.0,abs,within,features,0p3comfort,abs,feat2
11380,3ym8aze3an,3455,0,"""uw_710""",1,"""p8""",7,efficiency,#7ec6ba,sleeping,0,1.0,25870.0,mix,across,features,0p8efficiency,conc,feat1
11381,3ym8aze3an,3455,0,"""uw_710""",1,"""p8""",7,sleeping,#512d5f,driving,0,1.0,25870.0,mix,across,activities,0p8sleeping,conc,act1
11382,3ym8aze3an,3455,0,"""uw_710""",1,"""p8""",7,speed,#e81a4b,speed,1,1.0,25870.0,mix,across,features,0p8speed,conc,feat1
11383,3ym8aze3an,3455,0,"""uw_710""",1,"""p8""",7,driving,#184415,efficiency,0,1.0,25870.0,mix,across,activities,0p8driving,conc,act1
11384,3ym8aze3an,3456,0,"""uw_710""",1,"""p4""",7,efficiency,#5e78a1,celery,0,2.0,9768.0,mix,across,features,0p4efficiency,conc,feat1
11385,3ym8aze3an,3456,0,"""uw_710""",1,"""p4""",7,eggplant,#600b84,eggplant,1,2.0,9768.0,mix,across,vegetables,0p4eggplant,abs,veg2
11386,3ym8aze3an,3456,0,"""uw_710""",1,"""p4""",7,speed,#e81a4b,speed,1,2.0,9768.0,mix,across,features,0p4speed,conc,feat1
11387,3ym8aze3an,3456,0,"""uw_710""",1,"""p4""",7,celery,#608218,efficiency,0,2.0,9768.0,mix,across,vegetables,0p4celery,abs,veg2
11392,87hjhv3z4q,3465,0,"""uw_710""",0,"""p5""",0,banana,#fcdb42,working,0,0.0,13810.0,mix,across,fruits,0p5banana,abs,fruit1
11393,87hjhv3z4q,3465,0,"""uw_710""",0,"""p5""",0,grape,#600b84,leisure,0,0.0,13810.0,mix,across,fruits,0p5grape,abs,fruit1
11394,87hjhv3z4q,3465,0,"""uw_710""",0,"""p5""",0,leisure,#a0bae6,banana,0,0.0,13810.0,mix,across,activities,0p5leisure,conc,act2
11395,87hjhv3z4q,3465,0,"""uw_710""",0,"""p5""",0,working,#3b3b3b,grape,0,0.0,13810.0,mix,across,activities,0p5working,conc,act2
11396,87hjhv3z4q,3466,0,"""uw_710""",0,"""p4""",0,celery,#608218,eggplant,0,2.0,20901.0,mix,across,vegetables,0p4celery,abs,veg2
11397,87hjhv3z4q,3466,0,"""uw_710""",0,"""p4""",0,efficiency,#5e78a1,efficiency,1,2.0,20901.0,mix,across,features,0p4efficiency,conc,feat1
11398,87hjhv3z4q,3466,0,"""uw_710""",0,"""p4""",0,eggplant,#600b84,celery,0,2.0,20901.0,mix,across,vegetables,0p4eggplant,abs,veg2
11399,87hjhv3z4q,3466,0,"""uw_710""",0,"""p4""",0,speed,#e81a4b,speed,1,2.0,20901.0,mix,across,features,0p4speed,conc,feat1
11404,87hjhv3z4q,3468,0,"""uw_710""",0,"""p3""",0,comfort,#a06776,safety,0,0.0,7968.0,abs,within,features,0p3comfort,abs,feat2
11405,87hjhv3z4q,3468,0,"""uw_710""",0,"""p3""",0,working,#000000,leisure,0,0.0,7968.0,abs,within,activities,0p3working,abs,act2
11406,87hjhv3z4q,3468,0,"""uw_710""",0,"""p3""",0,safety,#55824d,comfort,0,0.0,7968.0,abs,within,features,0p3safety,abs,feat2
11407,87hjhv3z4q,3468,0,"""uw_710""",0,"""p3""",0,leisure,#e81a4b,working,0,0.0,7968.0,abs,within,activities,0p3leisure,abs,act2
11408,87hjhv3z4q,3469,0,"""uw_710""",0,"""p6""",0,celery,#73cf10,cherry,0,1.0,9819.0,conc,within,vegetables,0p6celery,conc,veg2
11409,87hjhv3z4q,3469,0,"""uw_710""",0,"""p6""",0,cherry,#ea1d1d,peach,0,1.0,9819.0,conc,within,fruits,0p6cherry,conc,fruit2
11410,87hjhv3z4q,3469,0,"""uw_710""",0,"""p6""",0,eggplant,#600b84,eggplant,1,1.0,9819.0,conc,within,vegetables,0p6eggplant,conc,veg2
11411,87hjhv3z4q,3469,0,"""uw_710""",0,"""p6""",0,peach,#f7a75a,celery,0,1.0,9819.0,conc,within,fruits,0p6peach,conc,fruit2
11412,87hjhv3z4q,3470,0,"""uw_710""",0,"""p7""",0,carrot,#cc4f1b,safety,0,0.0,10125.0,abs,within,vegetables,0p7carrot,abs,veg1
11413,87hjhv3z4q,3470,0,"""uw_710""",0,"""p7""",0,comfort,#a06776,corn,0,0.0,10125.0,abs,within,features,0p7comfort,abs,feat2
11414,87hjhv3z4q,3470,0,"""uw_710""",0,"""p7""",0,corn,#fcdb42,carrot,0,0.0,10125.0,abs,within,vegetables,0p7corn,abs,veg1
11415,87hjhv3z4q,3470,0,"""uw_710""",0,"""p7""",0,safety,#55824d,comfort,0,0.0,10125.0,abs,within,features,0p7safety,abs,feat2
11416,87hjhv3z4q,3471,0,"""uw_710""",0,"""p1""",0,banana,#d0b85a,grape,0,2.0,11492.0,conc,within,fruits,0p1banana,conc,fruit1
11417,87hjhv3z4q,3471,0,"""uw_710""",0,"""p1""",0,carrot,#cc4f1b,carrot,1,2.0,11492.0,conc,within,vegetables,0p1carrot,conc,veg1
11418,87hjhv3z4q,3471,0,"""uw_710""",0,"""p1""",0,corn,#ffffff,corn,1,2.0,11492.0,conc,within,vegetables,0p1corn,conc,veg1
11419,87hjhv3z4q,3471,0,"""uw_710""",0,"""p1""",0,grape,#512d5f,banana,0,2.0,11492.0,conc,within,fruits,0p1grape,conc,fruit1
11420,87hjhv3z4q,3472,0,"""uw_710""",0,"""p2""",0,cherry,#ea1d1d,peach,0,2.0,10599.0,mix,across,fruits,0p2cherry,abs,fruit2
11421,87hjhv3z4q,3472,0,"""uw_710""",0,"""p2""",0,driving,#3efe44,driving,1,2.0,10599.0,mix,across,activities,0p2driving,conc,act1
11422,87hjhv3z4q,3472,0,"""uw_710""",0,"""p2""",0,peach,#f1a78a,cherry,0,2.0,10599.0,mix,across,fruits,0p2peach,abs,fruit2
11423,87hjhv3z4q,3472,0,"""uw_710""",0,"""p2""",0,sleeping,#512d5f,sleeping,1,2.0,10599.0,mix,across,activities,0p2sleeping,conc,act1
11424,87hjhv3z4q,3473,0,"""uw_710""",0,"""p8""",0,driving,#184415,efficiency,0,1.0,10294.0,mix,across,activities,0p8driving,conc,act1
11425,87hjhv3z4q,3473,0,"""uw_710""",0,"""p8""",0,efficiency,#7ec6ba,sleeping,0,1.0,10294.0,mix,across,features,0p8efficiency,conc,feat1
11426,87hjhv3z4q,3473,0,"""uw_710""",0,"""p8""",0,sleeping,#512d5f,driving,0,1.0,10294.0,mix,across,activities,0p8sleeping,conc,act1
11427,87hjhv3z4q,3473,0,"""uw_710""",0,"""p8""",0,speed,#e81a4b,speed,1,1.0,10294.0,mix,across,features,0p8speed,conc,feat1
11428,87hjhv3z4q,3475,0,"""uw_711""",0,"""p4""",1,speed,#e81a4b,celery,0,1.0,16614.0,mix,across,features,0p4speed,conc,feat1
11429,87hjhv3z4q,3475,0,"""uw_711""",0,"""p4""",1,eggplant,#600b84,eggplant,1,1.0,16614.0,mix,across,vegetables,0p4eggplant,abs,veg2
11430,87hjhv3z4q,3475,0,"""uw_711""",0,"""p4""",1,efficiency,#5e78a1,speed,0,1.0,16614.0,mix,across,features,0p4efficiency,conc,feat1
11431,87hjhv3z4q,3475,0,"""uw_711""",0,"""p4""",1,celery,#608218,efficiency,0,1.0,16614.0,mix,across,vegetables,0p4celery,abs,veg2
11432,87hjhv3z4q,3476,0,"""uw_711""",0,"""p5""",1,working,#3b3b3b,grape,0,1.0,19065.0,mix,across,activities,0p5working,conc,act2
11433,87hjhv3z4q,3476,0,"""uw_711""",0,"""p5""",1,leisure,#a0bae6,working,0,1.0,19065.0,mix,across,activities,0p5leisure,conc,act2
11434,87hjhv3z4q,3476,0,"""uw_711""",0,"""p5""",1,grape,#600b84,leisure,0,1.0,19065.0,mix,across,fruits,0p5grape,abs,fruit1
11435,87hjhv3z4q,3476,0,"""uw_711""",0,"""p5""",1,banana,#fcdb42,banana,1,1.0,19065.0,mix,across,fruits,0p5banana,abs,fruit1
11440,87hjhv3z4q,3478,0,"""uw_711""",0,"""p7""",1,safety,#55824d,carrot,0,2.0,13836.0,abs,within,features,0p7safety,abs,feat2
11441,87hjhv3z4q,3478,0,"""uw_711""",0,"""p7""",1,corn,#fcdb42,corn,1,2.0,13836.0,abs,within,vegetables,0p7corn,abs,veg1
11442,87hjhv3z4q,3478,0,"""uw_711""",0,"""p7""",1,comfort,#a06776,comfort,1,2.0,13836.0,abs,within,features,0p7comfort,abs,feat2
11443,87hjhv3z4q,3478,0,"""uw_711""",0,"""p7""",1,carrot,#cc4f1b,safety,0,2.0,13836.0,abs,within,vegetables,0p7carrot,abs,veg1
11444,87hjhv3z4q,3479,0,"""uw_711""",0,"""p6""",1,peach,#f7a75a,cherry,0,1.0,15423.0,conc,within,fruits,0p6peach,conc,fruit2
11445,87hjhv3z4q,3479,0,"""uw_711""",0,"""p6""",1,eggplant,#600b84,peach,0,1.0,15423.0,conc,within,vegetables,0p6eggplant,conc,veg2
11446,87hjhv3z4q,3479,0,"""uw_711""",0,"""p6""",1,cherry,#ea1d1d,eggplant,0,1.0,15423.0,conc,within,fruits,0p6cherry,conc,fruit2
11447,87hjhv3z4q,3479,0,"""uw_711""",0,"""p6""",1,celery,#73cf10,celery,1,1.0,15423.0,conc,within,vegetables,0p6celery,conc,veg2
11448,87hjhv3z4q,3480,0,"""uw_711""",0,"""p1""",1,grape,#512d5f,grape,1,2.0,15589.0,conc,within,fruits,0p1grape,conc,fruit1
11449,87hjhv3z4q,3480,0,"""uw_711""",0,"""p1""",1,corn,#ffffff,corn,1,2.0,15589.0,conc,within,vegetables,0p1corn,conc,veg1
11450,87hjhv3z4q,3480,0,"""uw_711""",0,"""p1""",1,carrot,#cc4f1b,banana,0,2.0,15589.0,conc,within,vegetables,0p1carrot,conc,veg1
11451,87hjhv3z4q,3480,0,"""uw_711""",0,"""p1""",1,banana,#d0b85a,carrot,0,2.0,15589.0,conc,within,fruits,0p1banana,conc,fruit1
11452,87hjhv3z4q,3481,0,"""uw_711""",0,"""p3""",1,leisure,#e81a4b,comfort,0,1.0,13982.0,abs,within,activities,0p3leisure,abs,act2
11453,87hjhv3z4q,3481,0,"""uw_711""",0,"""p3""",1,safety,#55824d,leisure,0,1.0,13982.0,abs,within,features,0p3safety,abs,feat2
11454,87hjhv3z4q,3481,0,"""uw_711""",0,"""p3""",1,working,#000000,working,1,1.0,13982.0,abs,within,activities,0p3working,abs,act2
11455,87hjhv3z4q,3481,0,"""uw_711""",0,"""p3""",1,comfort,#a06776,safety,0,1.0,13982.0,abs,within,features,0p3comfort,abs,feat2
11456,87hjhv3z4q,3482,0,"""uw_711""",0,"""p8""",1,speed,#e81a4b,speed,1,1.0,8308.0,mix,across,features,0p8speed,conc,feat1
11457,87hjhv3z4q,3482,0,"""uw_711""",0,"""p8""",1,sleeping,#512d5f,driving,0,1.0,8308.0,mix,across,activities,0p8sleeping,conc,act1
11458,87hjhv3z4q,3482,0,"""uw_711""",0,"""p8""",1,efficiency,#7ec6ba,sleeping,0,1.0,8308.0,mix,across,features,0p8efficiency,conc,feat1
11459,87hjhv3z4q,3482,0,"""uw_711""",0,"""p8""",1,driving,#184415,efficiency,0,1.0,8308.0,mix,across,activities,0p8driving,conc,act1
11460,87hjhv3z4q,3483,0,"""uw_711""",0,"""p2""",1,sleeping,#512d5f,sleeping,1,1.0,9632.0,mix,across,activities,0p2sleeping,conc,act1
11461,87hjhv3z4q,3483,0,"""uw_711""",0,"""p2""",1,peach,#f1a78a,cherry,0,1.0,9632.0,mix,across,fruits,0p2peach,abs,fruit2
11462,87hjhv3z4q,3483,0,"""uw_711""",0,"""p2""",1,driving,#3efe44,peach,0,1.0,9632.0,mix,across,activities,0p2driving,conc,act1
11463,87hjhv3z4q,3483,0,"""uw_711""",0,"""p2""",1,cherry,#ea1d1d,driving,0,1.0,9632.0,mix,across,fruits,0p2cherry,abs,fruit2
11464,87hjhv3z4q,3485,0,"""uw_710""",1,"""p3""",2,working,#000000,leisure,0,1.0,11869.0,abs,within,activities,0p3working,abs,act2
11465,87hjhv3z4q,3485,0,"""uw_710""",1,"""p3""",2,safety,#55824d,working,0,1.0,11869.0,abs,within,features,0p3safety,abs,feat2
11466,87hjhv3z4q,3485,0,"""uw_710""",1,"""p3""",2,leisure,#e81a4b,safety,0,1.0,11869.0,abs,within,activities,0p3leisure,abs,act2
11467,87hjhv3z4q,3485,0,"""uw_710""",1,"""p3""",2,comfort,#a06776,comfort,1,1.0,11869.0,abs,within,features,0p3comfort,abs,feat2
11468,87hjhv3z4q,3486,0,"""uw_710""",1,"""p6""",2,cherry,#ea1d1d,peach,0,0.0,11908.0,conc,within,fruits,0p6cherry,conc,fruit2
11469,87hjhv3z4q,3486,0,"""uw_710""",1,"""p6""",2,eggplant,#600b84,celery,0,0.0,11908.0,conc,within,vegetables,0p6eggplant,conc,veg2
11470,87hjhv3z4q,3486,0,"""uw_710""",1,"""p6""",2,peach,#f7a75a,eggplant,0,0.0,11908.0,conc,within,fruits,0p6peach,conc,fruit2
11471,87hjhv3z4q,3486,0,"""uw_710""",1,"""p6""",2,celery,#73cf10,cherry,0,0.0,11908.0,conc,within,vegetables,0p6celery,conc,veg2
11472,87hjhv3z4q,3487,0,"""uw_710""",1,"""p1""",2,carrot,#cc4f1b,carrot,1,1.0,11330.0,conc,within,vegetables,0p1carrot,conc,veg1
11473,87hjhv3z4q,3487,0,"""uw_710""",1,"""p1""",2,corn,#ffffff,grape,0,1.0,11330.0,conc,within,vegetables,0p1corn,conc,veg1
11474,87hjhv3z4q,3487,0,"""uw_710""",1,"""p1""",2,grape,#512d5f,banana,0,1.0,11330.0,conc,within,fruits,0p1grape,conc,fruit1
11475,87hjhv3z4q,3487,0,"""uw_710""",1,"""p1""",2,banana,#d0b85a,corn,0,1.0,11330.0,conc,within,fruits,0p1banana,conc,fruit1
11476,87hjhv3z4q,3488,0,"""uw_710""",1,"""p5""",2,grape,#600b84,banana,0,0.0,11499.0,mix,across,fruits,0p5grape,abs,fruit1
11477,87hjhv3z4q,3488,0,"""uw_710""",1,"""p5""",2,leisure,#a0bae6,working,0,0.0,11499.0,mix,across,activities,0p5leisure,conc,act2
11478,87hjhv3z4q,3488,0,"""uw_710""",1,"""p5""",2,working,#3b3b3b,grape,0,0.0,11499.0,mix,across,activities,0p5working,conc,act2
11479,87hjhv3z4q,3488,0,"""uw_710""",1,"""p5""",2,banana,#fcdb42,leisure,0,0.0,11499.0,mix,across,fruits,0p5banana,abs,fruit1
11480,87hjhv3z4q,3489,0,"""uw_710""",1,"""p2""",2,driving,#3efe44,driving,1,1.0,12493.0,mix,across,activities,0p2driving,conc,act1
11481,87hjhv3z4q,3489,0,"""uw_710""",1,"""p2""",2,peach,#f1a78a,sleeping,0,1.0,12493.0,mix,across,fruits,0p2peach,abs,fruit2
11482,87hjhv3z4q,3489,0,"""uw_710""",1,"""p2""",2,sleeping,#512d5f,cherry,0,1.0,12493.0,mix,across,activities,0p2sleeping,conc,act1
11483,87hjhv3z4q,3489,0,"""uw_710""",1,"""p2""",2,cherry,#ea1d1d,peach,0,1.0,12493.0,mix,across,fruits,0p2cherry,abs,fruit2
11488,87hjhv3z4q,3491,0,"""uw_710""",1,"""p8""",2,efficiency,#7ec6ba,efficiency,1,2.0,9890.0,mix,across,features,0p8efficiency,conc,feat1
11489,87hjhv3z4q,3491,0,"""uw_710""",1,"""p8""",2,sleeping,#512d5f,driving,0,2.0,9890.0,mix,across,activities,0p8sleeping,conc,act1
11490,87hjhv3z4q,3491,0,"""uw_710""",1,"""p8""",2,speed,#e81a4b,speed,1,2.0,9890.0,mix,across,features,0p8speed,conc,feat1
11491,87hjhv3z4q,3491,0,"""uw_710""",1,"""p8""",2,driving,#184415,sleeping,0,2.0,9890.0,mix,across,activities,0p8driving,conc,act1
11492,87hjhv3z4q,3492,0,"""uw_710""",1,"""p4""",2,efficiency,#5e78a1,efficiency,1,1.0,11017.0,mix,across,features,0p4efficiency,conc,feat1
11493,87hjhv3z4q,3492,0,"""uw_710""",1,"""p4""",2,eggplant,#600b84,celery,0,1.0,11017.0,mix,across,vegetables,0p4eggplant,abs,veg2
11494,87hjhv3z4q,3492,0,"""uw_710""",1,"""p4""",2,speed,#e81a4b,eggplant,0,1.0,11017.0,mix,across,features,0p4speed,conc,feat1
11495,87hjhv3z4q,3492,0,"""uw_710""",1,"""p4""",2,celery,#608218,speed,0,1.0,11017.0,mix,across,vegetables,0p4celery,abs,veg2
11496,87hjhv3z4q,3493,0,"""uw_710""",1,"""p7""",2,comfort,#a06776,corn,0,0.0,8312.0,abs,within,features,0p7comfort,abs,feat2
11497,87hjhv3z4q,3493,0,"""uw_710""",1,"""p7""",2,corn,#fcdb42,safety,0,0.0,8312.0,abs,within,vegetables,0p7corn,abs,veg1
11498,87hjhv3z4q,3493,0,"""uw_710""",1,"""p7""",2,safety,#55824d,carrot,0,0.0,8312.0,abs,within,features,0p7safety,abs,feat2
11499,87hjhv3z4q,3493,0,"""uw_710""",1,"""p7""",2,carrot,#cc4f1b,comfort,0,0.0,8312.0,abs,within,vegetables,0p7carrot,abs,veg1
11500,87hjhv3z4q,3495,0,"""uw_710""",2,"""p4""",3,eggplant,#600b84,celery,0,0.0,9339.0,mix,across,vegetables,0p4eggplant,abs,veg2
11501,87hjhv3z4q,3495,0,"""uw_710""",2,"""p4""",3,speed,#e81a4b,efficiency,0,0.0,9339.0,mix,across,features,0p4speed,conc,feat1
11502,87hjhv3z4q,3495,0,"""uw_710""",2,"""p4""",3,celery,#608218,eggplant,0,0.0,9339.0,mix,across,vegetables,0p4celery,abs,veg2
11503,87hjhv3z4q,3495,0,"""uw_710""",2,"""p4""",3,efficiency,#5e78a1,speed,0,0.0,9339.0,mix,across,features,0p4efficiency,conc,feat1
11504,87hjhv3z4q,3496,0,"""uw_710""",2,"""p7""",3,corn,#fcdb42,carrot,0,0.0,11011.0,abs,within,vegetables,0p7corn,abs,veg1
11505,87hjhv3z4q,3496,0,"""uw_710""",2,"""p7""",3,safety,#55824d,comfort,0,0.0,11011.0,abs,within,features,0p7safety,abs,feat2
11506,87hjhv3z4q,3496,0,"""uw_710""",2,"""p7""",3,carrot,#cc4f1b,corn,0,0.0,11011.0,abs,within,vegetables,0p7carrot,abs,veg1
11507,87hjhv3z4q,3496,0,"""uw_710""",2,"""p7""",3,comfort,#a06776,safety,0,0.0,11011.0,abs,within,features,0p7comfort,abs,feat2
11508,87hjhv3z4q,3497,0,"""uw_710""",2,"""p5""",3,leisure,#a0bae6,leisure,1,2.0,9504.0,mix,across,activities,0p5leisure,conc,act2
11509,87hjhv3z4q,3497,0,"""uw_710""",2,"""p5""",3,working,#3b3b3b,grape,0,2.0,9504.0,mix,across,activities,0p5working,conc,act2
11510,87hjhv3z4q,3497,0,"""uw_710""",2,"""p5""",3,banana,#fcdb42,banana,1,2.0,9504.0,mix,across,fruits,0p5banana,abs,fruit1
11511,87hjhv3z4q,3497,0,"""uw_710""",2,"""p5""",3,grape,#600b84,working,0,2.0,9504.0,mix,across,fruits,0p5grape,abs,fruit1
11516,87hjhv3z4q,3499,0,"""uw_710""",2,"""p1""",3,corn,#ffffff,carrot,0,0.0,10716.0,conc,within,vegetables,0p1corn,conc,veg1
11517,87hjhv3z4q,3499,0,"""uw_710""",2,"""p1""",3,grape,#512d5f,banana,0,0.0,10716.0,conc,within,fruits,0p1grape,conc,fruit1
11518,87hjhv3z4q,3499,0,"""uw_710""",2,"""p1""",3,banana,#d0b85a,grape,0,0.0,10716.0,conc,within,fruits,0p1banana,conc,fruit1
11519,87hjhv3z4q,3499,0,"""uw_710""",2,"""p1""",3,carrot,#cc4f1b,corn,0,0.0,10716.0,conc,within,vegetables,0p1carrot,conc,veg1
11520,87hjhv3z4q,3500,0,"""uw_710""",2,"""p2""",3,peach,#f1a78a,peach,1,1.0,9008.0,mix,across,fruits,0p2peach,abs,fruit2
11521,87hjhv3z4q,3500,0,"""uw_710""",2,"""p2""",3,sleeping,#512d5f,driving,0,1.0,9008.0,mix,across,activities,0p2sleeping,conc,act1
11522,87hjhv3z4q,3500,0,"""uw_710""",2,"""p2""",3,cherry,#ea1d1d,sleeping,0,1.0,9008.0,mix,across,fruits,0p2cherry,abs,fruit2
11523,87hjhv3z4q,3500,0,"""uw_710""",2,"""p2""",3,driving,#3efe44,cherry,0,1.0,9008.0,mix,across,activities,0p2driving,conc,act1
11524,87hjhv3z4q,3501,0,"""uw_710""",2,"""p3""",3,safety,#55824d,safety,1,2.0,10820.0,abs,within,features,0p3safety,abs,feat2
11525,87hjhv3z4q,3501,0,"""uw_710""",2,"""p3""",3,leisure,#e81a4b,comfort,0,2.0,10820.0,abs,within,activities,0p3leisure,abs,act2
11526,87hjhv3z4q,3501,0,"""uw_710""",2,"""p3""",3,comfort,#a06776,leisure,0,2.0,10820.0,abs,within,features,0p3comfort,abs,feat2
11527,87hjhv3z4q,3501,0,"""uw_710""",2,"""p3""",3,working,#000000,working,1,2.0,10820.0,abs,within,activities,0p3working,abs,act2
11528,87hjhv3z4q,3502,0,"""uw_710""",2,"""p8""",3,sleeping,#512d5f,speed,0,0.0,11227.0,mix,across,activities,0p8sleeping,conc,act1
11529,87hjhv3z4q,3502,0,"""uw_710""",2,"""p8""",3,speed,#e81a4b,sleeping,0,0.0,11227.0,mix,across,features,0p8speed,conc,feat1
11530,87hjhv3z4q,3502,0,"""uw_710""",2,"""p8""",3,driving,#184415,efficiency,0,0.0,11227.0,mix,across,activities,0p8driving,conc,act1
11531,87hjhv3z4q,3502,0,"""uw_710""",2,"""p8""",3,efficiency,#7ec6ba,driving,0,0.0,11227.0,mix,across,features,0p8efficiency,conc,feat1
11532,87hjhv3z4q,3503,0,"""uw_710""",2,"""p6""",3,eggplant,#600b84,eggplant,1,1.0,7850.0,conc,within,vegetables,0p6eggplant,conc,veg2
11533,87hjhv3z4q,3503,0,"""uw_710""",2,"""p6""",3,peach,#f7a75a,celery,0,1.0,7850.0,conc,within,fruits,0p6peach,conc,fruit2
11534,87hjhv3z4q,3503,0,"""uw_710""",2,"""p6""",3,celery,#73cf10,cherry,0,1.0,7850.0,conc,within,vegetables,0p6celery,conc,veg2
11535,87hjhv3z4q,3503,0,"""uw_710""",2,"""p6""",3,cherry,#ea1d1d,peach,0,1.0,7850.0,conc,within,fruits,0p6cherry,conc,fruit2
11536,87hjhv3z4q,3505,0,"""uw_711""",1,"""p8""",4,sleeping,#512d5f,speed,0,1.0,7987.0,mix,across,activities,0p8sleeping,conc,act1
11537,87hjhv3z4q,3505,0,"""uw_711""",1,"""p8""",4,efficiency,#7ec6ba,efficiency,1,1.0,7987.0,mix,across,features,0p8efficiency,conc,feat1
11538,87hjhv3z4q,3505,0,"""uw_711""",1,"""p8""",4,driving,#184415,sleeping,0,1.0,7987.0,mix,across,activities,0p8driving,conc,act1
11539,87hjhv3z4q,3505,0,"""uw_711""",1,"""p8""",4,speed,#e81a4b,driving,0,1.0,7987.0,mix,across,features,0p8speed,conc,feat1
11540,87hjhv3z4q,3506,0,"""uw_711""",1,"""p3""",4,safety,#55824d,leisure,0,0.0,45534.0,abs,within,features,0p3safety,abs,feat2
11541,87hjhv3z4q,3506,0,"""uw_711""",1,"""p3""",4,working,#000000,safety,0,0.0,45534.0,abs,within,activities,0p3working,abs,act2
11542,87hjhv3z4q,3506,0,"""uw_711""",1,"""p3""",4,comfort,#a06776,working,0,0.0,45534.0,abs,within,features,0p3comfort,abs,feat2
11543,87hjhv3z4q,3506,0,"""uw_711""",1,"""p3""",4,leisure,#e81a4b,comfort,0,0.0,45534.0,abs,within,activities,0p3leisure,abs,act2
11548,87hjhv3z4q,3508,0,"""uw_711""",1,"""p6""",4,eggplant,#600b84,eggplant,1,1.0,8383.0,conc,within,vegetables,0p6eggplant,conc,veg2
11549,87hjhv3z4q,3508,0,"""uw_711""",1,"""p6""",4,cherry,#ea1d1d,celery,0,1.0,8383.0,conc,within,fruits,0p6cherry,conc,fruit2
11550,87hjhv3z4q,3508,0,"""uw_711""",1,"""p6""",4,celery,#73cf10,peach,0,1.0,8383.0,conc,within,vegetables,0p6celery,conc,veg2
11551,87hjhv3z4q,3508,0,"""uw_711""",1,"""p6""",4,peach,#f7a75a,cherry,0,1.0,8383.0,conc,within,fruits,0p6peach,conc,fruit2
11552,87hjhv3z4q,3509,0,"""uw_711""",1,"""p2""",4,peach,#f1a78a,sleeping,0,2.0,7183.0,mix,across,fruits,0p2peach,abs,fruit2
11553,87hjhv3z4q,3509,0,"""uw_711""",1,"""p2""",4,driving,#3efe44,driving,1,2.0,7183.0,mix,across,activities,0p2driving,conc,act1
11554,87hjhv3z4q,3509,0,"""uw_711""",1,"""p2""",4,cherry,#ea1d1d,cherry,1,2.0,7183.0,mix,across,fruits,0p2cherry,abs,fruit2
11555,87hjhv3z4q,3509,0,"""uw_711""",1,"""p2""",4,sleeping,#512d5f,peach,0,2.0,7183.0,mix,across,activities,0p2sleeping,conc,act1
11556,87hjhv3z4q,3510,0,"""uw_711""",1,"""p1""",4,corn,#ffffff,carrot,0,0.0,7533.0,conc,within,vegetables,0p1corn,conc,veg1
11557,87hjhv3z4q,3510,0,"""uw_711""",1,"""p1""",4,carrot,#cc4f1b,grape,0,0.0,7533.0,conc,within,vegetables,0p1carrot,conc,veg1
11558,87hjhv3z4q,3510,0,"""uw_711""",1,"""p1""",4,banana,#d0b85a,corn,0,0.0,7533.0,conc,within,fruits,0p1banana,conc,fruit1
11559,87hjhv3z4q,3510,0,"""uw_711""",1,"""p1""",4,grape,#512d5f,banana,0,0.0,7533.0,conc,within,fruits,0p1grape,conc,fruit1
11560,87hjhv3z4q,3511,0,"""uw_711""",1,"""p4""",4,eggplant,#600b84,celery,0,2.0,9030.0,mix,across,vegetables,0p4eggplant,abs,veg2
